Season,Race,Driver,Team,Stint,Compound,NumLaps,DegRate,Intercept,MeanLapTime,WetAffected
season2023,Sakhir,DEV,AlphaTauri,3.0,HARD,26,0.12496720617793139,99.29666719559928,98.90692307692309,False
season2023,Sakhir,GAS,Alpine,2.0,HARD,14,0.10272087912088095,99.2170153846153,99.12764285714285,False
season2023,Sakhir,GAS,Alpine,3.0,HARD,13,0.06922527472527924,99.36027472527469,98.09907692307692,False
season2023,Sakhir,GAS,Alpine,4.0,SOFT,16,0.21772794117647218,97.28839705882349,96.63431250000001,False
season2023,Sakhir,HAM,Mercedes,1.0,SOFT,9,0.2531333333333326,97.73111111111108,99.87744444444444,False
season2023,Sakhir,HAM,Mercedes,2.0,HARD,16,0.03569558823529621,99.30857941176468,98.4651875,False
season2023,Sakhir,HAM,Mercedes,3.0,HARD,24,0.08775770667912208,98.8616356842597,97.69754166666667,False
season2023,Sakhir,HUL,Haas F1 Team,1.0,SOFT,8,0.2492619047619053,99.20901190476188,101.2195,False
season2023,Sakhir,HUL,Haas F1 Team,2.0,HARD,13,0.1436263736263751,99.50068131868132,99.60469230769232,False
season2023,Sakhir,HUL,Haas F1 Team,3.0,HARD,12,0.147909090909087,98.58068181818186,97.84750000000001,False
season2023,Sakhir,HUL,Haas F1 Team,4.0,SOFT,15,0.17524642857142866,98.29204285714285,97.7,False
season2023,Sakhir,LEC,Ferrari,1.0,SOFT,10,0.1333272727272721,98.27514545454545,98.8626,False
season2023,Sakhir,LEC,Ferrari,2.0,HARD,18,0.11429721362228869,98.41799036807708,98.32561111111112,False
season2023,Sakhir,MAG,Haas F1 Team,1.0,HARD,12,0.09181468531468528,101.17115850815851,101.48408333333334,False
season2023,Sakhir,MAG,Haas F1 Team,2.0,HARD,12,0.15091258741258765,99.11757226107225,99.01191666666666,False
season2023,Sakhir,MAG,Haas F1 Team,3.0,SOFT,9,0.12135000000000115,99.08178888888891,97.88488888888888,False
season2023,Sakhir,MAG,Haas F1 Team,4.0,SOFT,15,0.22216071428571352,98.49448690476191,97.79893333333334,False
season2023,Sakhir,NOR,McLaren,3.0,SOFT,8,0.10747619047619048,98.74770238095239,98.42375,False
season2023,Sakhir,NOR,McLaren,4.0,MEDIUM,8,0.2903928571428621,98.1912142857143,98.00087500000001,False
season2023,Sakhir,OCO,Alpine,1.0,SOFT,9,0.2165666666666643,98.65400000000001,100.43466666666666,False
season2023,Sakhir,OCO,Alpine,3.0,HARD,15,0.165403571428569,98.8012904761905,99.46613333333335,False
season2023,Sakhir,PER,Red Bull Racing,1.0,SOFT,14,0.07099560439560632,98.53391208791207,98.89885714285715,False
season2023,Sakhir,PER,Red Bull Racing,2.0,SOFT,15,0.08145357142857096,98.08634404761906,97.55233333333334,False
season2023,Sakhir,PER,Red Bull Racing,3.0,HARD,20,0.0771289156626536,98.48842409638554,96.90610000000001,False
season2023,Sakhir,PIA,McLaren,1.0,SOFT,10,0.13760606060606181,100.52745454545452,101.147,False
season2023,Sakhir,RUS,Mercedes,1.0,SOFT,10,0.2906909090909064,97.45134545454545,100.0911,False
season2023,Sakhir,RUS,Mercedes,2.0,HARD,16,0.09697352941176843,98.76487647058818,98.448625,False
season2023,Sakhir,RUS,Mercedes,3.0,HARD,23,0.06952863970079078,99.06987044604516,97.57395652173913,False
season2023,Sakhir,SAI,Ferrari,1.0,SOFT,10,0.23629090909090852,97.60974545454542,99.67830000000001,False
season2023,Sakhir,SAI,Ferrari,2.0,HARD,16,0.08296470588235527,98.8072102941176,98.357875,False
season2023,Sakhir,SAI,Ferrari,3.0,HARD,23,0.07584734727801688,99.12593600221638,97.72095652173914,False
season2023,Sakhir,SAR,Williams,1.0,SOFT,9,0.15980000000000197,100.1574,100.891,False
season2023,Sakhir,SAR,Williams,2.0,SOFT,16,0.1225897058823558,99.4523352941176,99.4344375,False
season2023,Sakhir,SAR,Williams,3.0,HARD,8,0.08769047619048104,99.33770238095236,97.86749999999999,False
season2023,Sakhir,SAR,Williams,4.0,SOFT,15,0.18148214285714073,98.62339404761909,97.56173333333332,False
season2023,Sakhir,STR,Aston Martin,1.0,SOFT,12,0.18394405594405558,98.46514335664332,100.11299999999999,False
season2023,Sakhir,STR,Aston Martin,2.0,HARD,13,0.1262527472527497,98.65659340659337,98.40161538461538,False
season2023,Sakhir,STR,Aston Martin,3.0,HARD,24,0.08533640822045821,98.7053016113965,97.50529166666666,False
season2023,Sakhir,TSU,AlphaTauri,2.0,HARD,14,0.11672747252747027,99.3408879120879,99.31557142857143,False
season2023,Sakhir,TSU,AlphaTauri,3.0,HARD,12,0.09167832167831816,99.20524592074595,98.05033333333334,False
season2023,Sakhir,TSU,AlphaTauri,4.0,SOFT,16,0.143598529411765,98.4079558823529,97.4804375,False
season2023,Sakhir,VER,Red Bull Racing,1.0,SOFT,11,0.12051818181817998,97.33075454545455,98.21645454545455,False
season2023,Sakhir,VER,Red Bull Racing,2.0,SOFT,20,0.05573834586466342,98.38330902255638,97.62179999999998,False
season2023,Sakhir,VER,Red Bull Racing,3.0,HARD,18,0.06766837753065247,98.63031251782155,96.80444444444444,False
season2023,Sakhir,ZHO,Alfa Romeo,1.0,SOFT,9,0.22450000000000325,100.05538888888884,101.24188888888888,False
season2023,Sakhir,ZHO,Alfa Romeo,2.0,HARD,18,0.08233126934984453,99.58324389404882,99.21022222222223,False
season2023,Sakhir,ZHO,Alfa Romeo,3.0,SOFT,18,0.1256635634859071,99.02171269718127,98.47488888888888,False
season2023,Silverstone,ALB,Williams,1.0,MEDIUM,30,0.005773303670742882,94.42270715609942,93.61046666666668,False
season2023,Silverstone,ALB,Williams,2.0,SOFT,14,0.031076923076926007,93.85458241758235,91.89592857142858,False
season2023,Silverstone,ALO,Aston Martin,1.0,MEDIUM,30,0.004157730812015208,94.28067304412303,93.44593333333336,False
season2023,Silverstone,ALO,Aston Martin,2.0,SOFT,14,0.04941318681318586,93.6778813186813,91.94128571428573,False
season2023,Silverstone,BOT,Alfa Romeo,1.0,HARD,30,-0.016788876529477813,95.32854979606974,94.14403333333333,False
season2023,Silverstone,BOT,Alfa Romeo,2.0,SOFT,14,0.007615384615386886,94.7028351648352,92.30314285714287,False
season2023,Silverstone,DEV,AlphaTauri,1.0,SOFT,25,-0.008733846153846411,95.01939384615386,94.12711999999999,False
season2023,Silverstone,DEV,AlphaTauri,3.0,SOFT,14,-0.007883516483515892,95.3782131868132,92.76928571428572,False
season2023,Silverstone,GAS,Alpine,1.0,MEDIUM,29,0.01592463054187146,94.1461024630542,93.52089655172414,False
season2023,Silverstone,HAM,Mercedes,1.0,MEDIUM,30,0.0028262513904333936,94.03316685205786,93.17230000000004,False
season2023,Silverstone,HAM,Mercedes,2.0,SOFT,14,0.10205274725274582,92.22146813186812,91.30078571428574,False
season2023,Silverstone,HUL,Haas F1 Team,2.0,MEDIUM,23,0.016608695652170363,94.44821739130437,93.5641304347826,False
season2023,Silverstone,HUL,Haas F1 Team,3.0,SOFT,14,0.010786813186814268,94.63437802197804,92.2775,False
season2023,Silverstone,LEC,Ferrari,1.0,MEDIUM,16,0.035304411764706764,93.58129558823526,93.3941875,False
season2023,Silverstone,LEC,Ferrari,2.0,HARD,12,0.054395104895098446,93.80628671328674,92.81175,False
season2023,Silverstone,LEC,Ferrari,3.0,MEDIUM,14,0.02448351648351843,94.07875824175825,91.9067857142857,False
season2023,Silverstone,MAG,Haas F1 Team,1.0,MEDIUM,30,-0.0035272525027829193,95.30349966629593,94.33780000000002,False
season2023,Silverstone,NOR,McLaren,1.0,MEDIUM,31,0.03513709677419445,93.25037903225804,92.91270967741933,False
season2023,Silverstone,NOR,McLaren,2.0,HARD,14,0.08833846153846514,92.50591208791207,91.10764285714285,False
season2023,Silverstone,PER,Red Bull Racing,1.0,MEDIUM,26,-0.009402051282052204,94.41444512820516,93.4806153846154,False
season2023,Silverstone,PER,Red Bull Racing,2.0,SOFT,16,0.028776236429434374,93.49580880579003,91.54606249999999,False
season2023,Silverstone,PIA,McLaren,1.0,MEDIUM,27,0.03977777777777716,93.24566666666666,93.01733333333334,False
season2023,Silverstone,PIA,McLaren,2.0,HARD,15,0.043041378225298625,93.12829059156701,91.34753333333333,False
season2023,Silverstone,RUS,Mercedes,1.0,SOFT,26,0.018510085470085133,93.6694581196581,93.19588461538463,False
season2023,Silverstone,RUS,Mercedes,2.0,MEDIUM,16,0.051797949336549326,93.1412195416164,91.5511875,False
season2023,Silverstone,SAI,Ferrari,1.0,MEDIUM,24,0.0208304347826083,93.80987246376812,93.34858333333334,False
season2023,Silverstone,SAI,Ferrari,2.0,HARD,18,0.034543167215595416,93.84122838939578,92.08505555555556,False
season2023,Silverstone,SAR,Williams,1.0,MEDIUM,27,-0.008211843711843442,94.92847395197393,93.98029629629629,False
season2023,Silverstone,SAR,Williams,2.0,SOFT,15,0.03558338577721915,94.06253807426054,92.16593333333334,False
season2023,Silverstone,STR,Aston Martin,1.0,MEDIUM,29,0.02366798029556435,94.31533399014778,93.83768965517244,False
season2023,Silverstone,STR,Aston Martin,2.0,SOFT,14,0.02449010989011206,94.19220879120873,92.1182857142857,False
season2023,Silverstone,TSU,AlphaTauri,1.0,SOFT,12,-0.00022727272727584265,94.90528787878792,94.49108333333334,False
season2023,Silverstone,TSU,AlphaTauri,2.0,HARD,16,0.06673676470588513,93.85531323529406,93.1968125,False
season2023,Silverstone,TSU,AlphaTauri,3.0,SOFT,14,0.04452307692307898,94.56122417582421,92.65978571428572,False
season2023,Silverstone,VER,Red Bull Racing,1.0,MEDIUM,31,0.026156048387097938,93.06896008064513,92.5786129032258,False
season2023,Silverstone,VER,Red Bull Racing,2.0,SOFT,14,0.1322197802197784,91.37645054945051,90.92335714285714,False
season2023,Silverstone,ZHO,Alfa Romeo,1.0,MEDIUM,22,-0.012264822134387295,95.14017391304351,94.29936363636362,False
season2023,Silverstone,ZHO,Alfa Romeo,4.0,SOFT,14,-0.019072527472522825,95.21583516483511,92.47492857142856,False
season2023,Spa-Francorchamps,ALB,Williams,2.0,MEDIUM,14,0.3489274725274702,112.26911648351647,114.38250000000001,False
season2023,Spa-Francorchamps,ALB,Williams,3.0,MEDIUM,8,0.4183095238095236,111.75304761904765,112.48625,False
season2023,Spa-Francorchamps,ALB,Williams,4.0,SOFT,9,0.2993833333333334,112.02547777777778,111.67677777777777,False
season2023,Spa-Francorchamps,ALO,Aston Martin,2.0,MEDIUM,17,0.10727450980392139,113.34949019607839,113.32223529411765,False
season2023,Spa-Francorchamps,ALO,Aston Martin,3.0,SOFT,13,-0.002598901098894716,113.54279120879116,111.48700000000001,False
season2023,Spa-Francorchamps,BOT,Alfa Romeo,2.0,MEDIUM,16,0.2521647058823554,113.0100602941176,114.55312500000001,False
season2023,Spa-Francorchamps,BOT,Alfa Romeo,3.0,MEDIUM,18,0.1204406604747161,112.74253973168213,112.10966666666667,False
season2023,Spa-Francorchamps,GAS,Alpine,1.0,SOFT,19,0.1702947368421044,113.43653684210523,114.93536842105263,False
season2023,Spa-Francorchamps,GAS,Alpine,2.0,MEDIUM,19,0.07494210526315527,113.27226842105263,112.22663157894738,False
season2023,Spa-Francorchamps,HAM,Mercedes,1.0,SOFT,8,0.21109523809524527,112.16278571428563,113.3335,False
season2023,Spa-Francorchamps,HAM,Mercedes,2.0,MEDIUM,13,0.13699450549450887,113.13889010989013,113.13484615384617,False
season2023,Spa-Francorchamps,HAM,Mercedes,3.0,SOFT,13,0.15208241758242264,111.9577252747253,111.24938461538461,False
season2023,Spa-Francorchamps,HUL,Haas F1 Team,1.0,MEDIUM,8,-0.054083333333327314,115.90049999999994,115.082375,False
season2023,Spa-Francorchamps,HUL,Haas F1 Team,2.0,SOFT,10,0.22062424242423645,113.93864242424247,114.3552,False
season2023,Spa-Francorchamps,HUL,Haas F1 Team,3.0,SOFT,18,0.33235190918472235,111.53213828689371,113.12433333333334,False
season2023,Spa-Francorchamps,LEC,Ferrari,1.0,SOFT,9,0.20061666666666825,111.8416222222222,113.00655555555555,False
season2023,Spa-Francorchamps,LEC,Ferrari,2.0,MEDIUM,13,0.03992857142857731,113.92695604395601,113.09138461538463,False
season2023,Spa-Francorchamps,LEC,Ferrari,3.0,SOFT,14,0.14874945054945096,112.08741538461534,111.34428571428573,False
season2023,Spa-Francorchamps,MAG,Haas F1 Team,2.0,MEDIUM,18,0.22899380804953295,112.85862057103542,114.41055555555555,False
season2023,Spa-Francorchamps,MAG,Haas F1 Team,3.0,MEDIUM,17,0.23803431372549008,112.48683333333335,112.94217647058824,False
season2023,Spa-Francorchamps,NOR,McLaren,2.0,HARD,10,0.3201272727272779,112.74807272727271,114.19640000000001,False
season2023,Spa-Francorchamps,NOR,McLaren,3.0,SOFT,25,0.05330538461538419,113.35588461538464,112.39716,False
season2023,Spa-Francorchamps,OCO,Alpine,2.0,MEDIUM,17,0.2799583333333323,112.37341666666663,114.29299999999999,False
season2023,Spa-Francorchamps,OCO,Alpine,3.0,SOFT,17,0.08246568627450701,112.817637254902,111.71729411764706,False
season2023,Spa-Francorchamps,PER,Red Bull Racing,1.0,SOFT,9,0.1086166666666704,112.12673333333326,112.55566666666667,False
season2023,Spa-Francorchamps,PER,Red Bull Racing,2.0,MEDIUM,14,0.0427142857142889,113.76514285714279,112.94571428571429,False
season2023,Spa-Francorchamps,PER,Red Bull Racing,3.0,SOFT,13,0.06922527472528281,112.57904395604392,111.09784615384615,False
season2023,Spa-Francorchamps,RIC,AlphaTauri,2.0,MEDIUM,15,0.3165857142857146,112.21512857142858,114.2944,False
season2023,Spa-Francorchamps,RIC,AlphaTauri,3.0,MEDIUM,20,0.20415639097744462,112.22230150375937,112.72759999999998,False
season2023,Spa-Francorchamps,RUS,Mercedes,1.0,MEDIUM,18,0.11675025799793415,114.0324551083591,114.80433333333333,False
season2023,Spa-Francorchamps,RUS,Mercedes,2.0,SOFT,20,0.10017443609022803,112.37689398496241,111.6864,False
season2023,Spa-Francorchamps,SAI,Ferrari,2.0,MEDIUM,14,0.4301802197802203,113.27175384615376,116.07578571428571,False
season2023,Spa-Francorchamps,SAR,Williams,2.0,MEDIUM,14,0.1197516483516505,114.86075384615378,114.97114285714288,False
season2023,Spa-Francorchamps,SAR,Williams,3.0,MEDIUM,8,0.3943452380952394,111.6007261904762,112.14712499999999,False
season2023,Spa-Francorchamps,SAR,Williams,4.0,SOFT,8,0.28455952380952726,111.89754761904763,111.290125,False
season2023,Spa-Francorchamps,STR,Aston Martin,1.0,MEDIUM,16,0.13302205882353177,113.93918382352942,114.8364375,False
season2023,Spa-Francorchamps,STR,Aston Martin,2.0,SOFT,22,0.07335064935064785,113.26220779220783,112.39159090909092,False
season2023,Spa-Francorchamps,TSU,AlphaTauri,2.0,MEDIUM,13,0.4026428571428603,112.231010989011,114.51715384615385,False
season2023,Spa-Francorchamps,TSU,AlphaTauri,3.0,SOFT,18,0.10098142414860496,113.10852837977298,112.27133333333333,False
season2023,Spa-Francorchamps,VER,Red Bull Racing,1.0,SOFT,10,0.08096363636364005,112.28250909090899,112.50319999999999,False
season2023,Spa-Francorchamps,VER,Red Bull Racing,2.0,MEDIUM,14,0.01798681318681118,113.31539780219778,112.23078571428572,False
season2023,Spa-Francorchamps,VER,Red Bull Racing,3.0,SOFT,13,0.0709945054945102,111.7165824175824,110.19453846153844,False
season2023,Spa-Francorchamps,ZHO,Alfa Romeo,2.0,MEDIUM,16,0.2995970588235333,112.7437029411764,114.682375,False
season2023,Spa-Francorchamps,ZHO,Alfa Romeo,3.0,SOFT,17,0.12332352941176007,112.93564705882358,112.24388235294117,False
season2023,Spielberg,ALB,Williams,2.0,MEDIUM,9,0.010933333333333902,71.98119999999997,71.62866666666667,False
season2023,Spielberg,ALB,Williams,3.0,HARD,25,0.03281923076923035,72.25097076923078,71.17044000000001,False
season2023,Spielberg,ALB,Williams,4.0,HARD,29,0.07821182266009738,71.90171428571426,70.01810344827585,False
season2023,Spielberg,ALO,Aston Martin,2.0,HARD,9,-0.02295000000000008,71.75648888888887,71.13288888888889,False
season2023,Spielberg,ALO,Aston Martin,3.0,MEDIUM,27,0.07532905982906014,70.99965669515669,70.47959259259258,False
season2023,Spielberg,ALO,Aston Martin,4.0,MEDIUM,26,0.059013675213674927,71.83057094017097,69.46876923076924,False
season2023,Spielberg,BOT,Alfa Romeo,2.0,HARD,13,0.07175321977565348,72.05223307021186,72.24038461538461,False
season2023,Spielberg,BOT,Alfa Romeo,3.0,MEDIUM,17,0.13966666666666402,70.98003921568629,70.67170588235294,False
season2023,Spielberg,BOT,Alfa Romeo,4.0,HARD,29,0.08397241379310298,72.44861379310345,70.7121724137931,False
season2023,Spielberg,DEV,AlphaTauri,2.0,MEDIUM,8,-0.10528571428571111,73.32939285714282,72.12725,False
season2023,Spielberg,DEV,AlphaTauri,3.0,HARD,21,0.08802337662337785,71.61762510822508,71.41995238095238,False
season2023,Spielberg,DEV,AlphaTauri,4.0,MEDIUM,32,0.09149211876832754,71.99873167155428,70.60234374999999,False
season2023,Spielberg,GAS,Alpine,2.0,MEDIUM,9,-0.05774999999999797,72.30377777777774,71.40177777777778,False
season2023,Spielberg,GAS,Alpine,3.0,HARD,27,0.09678571428571377,70.98050264550263,70.87907407407407,False
season2023,Spielberg,GAS,Alpine,4.0,MEDIUM,26,0.10863931623931711,71.34426837606838,69.70203846153846,False
season2023,Spielberg,HAM,Mercedes,2.0,MEDIUM,9,0.06713333333333493,70.67371111111106,70.77077777777777,False
season2023,Spielberg,HAM,Mercedes,3.0,HARD,25,0.08486307692307707,70.9502138461538,70.62816,False
season2023,Spielberg,HAM,Mercedes,4.0,MEDIUM,28,0.07502681992337192,71.7465842911877,69.747,False
season2023,Spielberg,LEC,Ferrari,2.0,MEDIUM,9,0.07368333333333218,70.26653333333333,70.41600000000001,False
season2023,Spielberg,LEC,Ferrari,3.0,MEDIUM,30,0.10429610678531588,70.20054757137565,70.18893333333332,False
season2023,Spielberg,LEC,Ferrari,4.0,HARD,23,0.06872233201580791,71.57408794466406,69.16747826086956,False
season2023,Spielberg,MAG,Haas F1 Team,3.0,HARD,27,0.058366850321397545,72.34139317416586,72.28862962962963,False
season2023,Spielberg,MAG,Haas F1 Team,4.0,HARD,35,0.11318067226890781,71.86027226890756,71.20888571428571,False
season2023,Spielberg,NOR,McLaren,2.0,MEDIUM,9,0.013183333333336298,71.1377555555555,70.80322222222223,False
season2023,Spielberg,NOR,McLaren,3.0,HARD,24,0.08330565217391339,70.87869304347826,70.51912499999999,False
season2023,Spielberg,NOR,McLaren,4.0,HARD,29,0.09061034482758606,71.27902758620687,69.59379310344829,False
season2023,Spielberg,OCO,Alpine,2.0,MEDIUM,9,-0.040816666666665946,72.46842222222217,71.70188888888889,False
season2023,Spielberg,OCO,Alpine,3.0,HARD,24,0.06040130434782677,71.86495739130434,71.167875,False
season2023,Spielberg,OCO,Alpine,4.0,HARD,29,0.05530788177339865,72.46838423645319,70.27331034482758,False
season2023,Spielberg,PER,Red Bull Racing,2.0,MEDIUM,17,-0.009690234134318751,71.87799383857052,70.97994117647059,False
season2023,Spielberg,PER,Red Bull Racing,3.0,MEDIUM,23,0.04426778656126339,71.04991007905139,69.53539130434783,False
season2023,Spielberg,PER,Red Bull Racing,4.0,HARD,20,0.08802481203007569,71.51316466165412,69.14295,False
season2023,Spielberg,PIA,McLaren,2.0,MEDIUM,9,-0.06604999999999928,72.60528888888886,71.63688888888889,False
season2023,Spielberg,PIA,McLaren,4.0,HARD,17,0.11477696078431199,71.57575980392157,70.96352941176471,False
season2023,Spielberg,PIA,McLaren,5.0,MEDIUM,28,0.09912315270935812,72.26909113300493,70.698,False
season2023,Spielberg,RUS,Mercedes,2.0,MEDIUM,9,-0.007066666666668911,72.14486666666669,71.64833333333334,False
season2023,Spielberg,RUS,Mercedes,3.0,HARD,25,0.04708384615384713,71.74910615384616,70.86828,False
season2023,Spielberg,RUS,Mercedes,4.0,MEDIUM,29,0.06887241379310255,71.74828275862068,69.71524137931034,False
season2023,Spielberg,SAI,Ferrari,2.0,MEDIUM,9,0.07370000000000212,70.28939999999994,70.43900000000001,False
season2023,Spielberg,SAI,Ferrari,3.0,MEDIUM,28,0.09314532019704373,70.34356896551722,70.10982142857144,False
season2023,Spielberg,SAI,Ferrari,4.0,HARD,25,0.08296384615384667,71.54050615384615,69.457,False
season2023,Spielberg,SAR,Williams,2.0,MEDIUM,9,-0.028516666666663262,72.55435555555552,71.88622222222222,False
season2023,Spielberg,SAR,Williams,3.0,HARD,27,0.05978388278388305,72.03635286935287,71.3381111111111,False
season2023,Spielberg,SAR,Williams,4.0,HARD,26,0.07204854700854658,72.38768068376072,70.26988461538461,False
season2023,Spielberg,STR,Aston Martin,2.0,MEDIUM,9,-0.052166666666667104,72.09688888888888,71.23955555555555,False
season2023,Spielberg,STR,Aston Martin,3.0,HARD,19,0.03513157894736737,72.14913157894736,71.10557894736843,False
season2023,Spielberg,STR,Aston Martin,4.0,HARD,16,0.06511764705882575,71.64225735294113,69.758375,False
season2023,Spielberg,STR,Aston Martin,5.0,MEDIUM,16,0.09141323529411874,71.54301176470585,68.9189375,False
season2023,Spielberg,TSU,AlphaTauri,3.0,HARD,15,0.11042738439306335,71.60564234104048,72.1936,False
season2023,Spielberg,TSU,AlphaTauri,4.0,HARD,18,0.14169556243549808,71.21658548331612,70.86188888888888,False
season2023,Spielberg,TSU,AlphaTauri,5.0,MEDIUM,26,0.09620307692307706,72.5003630769231,70.7328076923077,False
season2023,Spielberg,VER,Red Bull Racing,2.0,MEDIUM,16,0.06969618320610566,69.8452755725191,70.03999999999999,False
season2023,Spielberg,VER,Red Bull Racing,3.0,HARD,23,0.06874308300394993,70.610557312253,69.46921739130437,False
season2023,Spielberg,VER,Red Bull Racing,4.0,MEDIUM,18,0.10024871001031796,70.75111076711386,68.53122222222221,False
season2023,Spielberg,ZHO,Alfa Romeo,3.0,HARD,25,0.10052310482599096,71.0418555356955,71.35936,False
season2023,Spielberg,ZHO,Alfa Romeo,4.0,HARD,31,0.08587056451613014,72.07800685483868,70.5128064516129,False
season2023,Suzuka,ALB,Williams,3.0,SOFT,11,0.12660909090908906,100.1971,99.98336363636363,False
season2023,Suzuka,ALO,Aston Martin,2.0,HARD,10,0.3335939393939438,97.99695151515147,99.76,False
season2023,Suzuka,ALO,Aston Martin,3.0,HARD,27,0.12591025641025577,98.55793874643875,98.24659259259259,False
season2023,Suzuka,GAS,Alpine,1.0,MEDIUM,10,0.07381630170316168,100.08671046228709,100.2824,False
season2023,Suzuka,GAS,Alpine,2.0,HARD,14,0.09358241758241886,99.38026373626369,98.71821428571427,False
season2023,Suzuka,GAS,Alpine,3.0,HARD,18,0.2570495356037145,97.6698132094943,97.92133333333332,False
season2023,Suzuka,HAM,Mercedes,1.0,MEDIUM,9,0.038957364341085134,99.6172868217054,99.46755555555556,False
season2023,Suzuka,HAM,Mercedes,2.0,HARD,16,0.08144558823529616,99.03357941176465,98.4048125,False
season2023,Suzuka,HAM,Mercedes,3.0,HARD,18,0.15538286893704706,98.14392432060542,97.32794444444446,False
season2023,Suzuka,HUL,Haas F1 Team,2.0,MEDIUM,8,0.2196147540983644,99.19786065573761,100.033625,False
season2023,Suzuka,HUL,Haas F1 Team,3.0,HARD,14,0.09705054945054856,99.560356043956,98.76278571428573,False
season2023,Suzuka,HUL,Haas F1 Team,4.0,MEDIUM,14,0.05945494505494707,99.77720439560433,97.78007142857143,False
season2023,Suzuka,LAW,AlphaTauri,2.0,MEDIUM,10,0.2015212121212195,99.65864848484841,100.5006,False
season2023,Suzuka,LAW,AlphaTauri,3.0,HARD,26,0.05707042735042553,100.02705572649576,98.68207692307692,False
season2023,Suzuka,LEC,Ferrari,1.0,MEDIUM,10,0.12416666666666533,98.5448333333333,99.2365,False
season2023,Suzuka,LEC,Ferrari,2.0,MEDIUM,15,0.10413214285714113,98.91941071428575,98.42659999999998,False
season2023,Suzuka,LEC,Ferrari,3.0,HARD,18,0.12777502579979164,98.42902889576882,97.32316666666665,False
season2023,Suzuka,MAG,Haas F1 Team,2.0,HARD,16,0.17744705882353168,99.06043088235293,99.686125,False
season2023,Suzuka,MAG,Haas F1 Team,3.0,HARD,20,0.13219473684210592,99.50151052631578,98.68425,False
season2023,Suzuka,NOR,McLaren,1.0,MEDIUM,10,0.17979365079364942,97.43866349206347,98.6866,False
season2023,Suzuka,NOR,McLaren,2.0,HARD,17,0.08829901960784144,98.49642156862745,97.89441176470588,False
season2023,Suzuka,NOR,McLaren,3.0,HARD,16,0.14999705882353304,97.41065294117638,96.333125,False
season2023,Suzuka,OCO,Alpine,2.0,HARD,20,0.07516446192348859,100.1784590632821,100.435,False
season2023,Suzuka,OCO,Alpine,3.0,HARD,24,0.09782173913043397,99.09782318840581,98.13591666666666,False
season2023,Suzuka,PIA,McLaren,2.0,HARD,20,0.05714962406015198,99.32512932330825,98.63485,False
season2023,Suzuka,PIA,McLaren,3.0,HARD,17,0.08848284313725398,98.63440686274507,97.04423529411764,False
season2023,Suzuka,RUS,Mercedes,1.0,MEDIUM,17,0.04981773757538038,99.66563194011226,99.59247058823529,False
season2023,Suzuka,RUS,Mercedes,2.0,HARD,28,0.11251149425287152,98.86396469622336,98.43539285714284,False
season2023,Suzuka,SAI,Ferrari,1.0,MEDIUM,11,0.09891044776119662,98.8741343283582,99.34118181818184,False
season2023,Suzuka,SAI,Ferrari,2.0,MEDIUM,18,0.09619504643962662,99.02411867905059,98.46666666666665,False
season2023,Suzuka,SAI,Ferrari,3.0,HARD,14,0.17955384615384593,98.21386373626368,97.18257142857142,False
season2023,Suzuka,SAR,Williams,3.0,MEDIUM,11,0.14352226720647815,99.95030769230769,100.43981818181818,False
season2023,Suzuka,TSU,AlphaTauri,2.0,MEDIUM,16,0.1479285146942027,99.74150516282762,100.39068749999998,False
season2023,Suzuka,TSU,AlphaTauri,3.0,HARD,21,0.11994545454545248,99.23217835497837,98.36152380952379,False
season2023,Suzuka,VER,Red Bull Racing,1.0,MEDIUM,9,0.18662403100775068,96.87028682170542,98.09877777777778,False
season2023,Suzuka,VER,Red Bull Racing,2.0,MEDIUM,19,0.0666105263157881,98.4320210526316,97.67973684210526,False
season2023,Suzuka,VER,Red Bull Racing,3.0,HARD,15,0.19115357142857098,96.81501785714288,96.0054,False
season2023,Suzuka,ZHO,Alfa Romeo,3.0,SOFT,14,0.11216703296703187,100.06050769230771,100.16792857142856,False
season2023,Suzuka,ZHO,Alfa Romeo,4.0,HARD,22,0.05865838509316816,99.91586109542631,98.36659090909092,False
season2023,São Paulo,ALO,Aston Martin,3.0,SOFT,21,-0.5136688311688322,87.1630324675325,78.68799999999999,False
season2023,São Paulo,ALO,Aston Martin,4.0,MEDIUM,20,0.04106090225563718,77.5146496240602,75.97935,False
season2023,São Paulo,ALO,Aston Martin,5.0,SOFT,23,0.05050592885375426,77.59537944664032,74.95195652173913,False
season2023,São Paulo,BOT,Alfa Romeo,3.0,SOFT,14,-0.05297802197802094,78.57609890109885,77.54828571428571,False
season2023,São Paulo,BOT,Alfa Romeo,4.0,MEDIUM,19,0.13358421052631583,77.03157368421051,76.90599999999999,False
season2023,São Paulo,GAS,Alpine,3.0,SOFT,22,0.05169395821569873,77.33919819311124,77.34295454545455,False
season2023,São Paulo,GAS,Alpine,4.0,MEDIUM,18,0.12428173374612737,76.78198624011009,76.07944444444443,False
season2023,São Paulo,GAS,Alpine,5.0,SOFT,24,0.07545695652173878,77.26920608695654,75.015375,False
season2023,São Paulo,HAM,Mercedes,4.0,MEDIUM,26,0.06124649572649492,77.43992581196584,76.5405,False
season2023,São Paulo,HAM,Mercedes,5.0,SOFT,24,0.04917999999999874,77.85728,75.39625,False
