dates,closing price,volume
2020-10-16,265.64813232421875,16622700
2020-10-19,261.1229248046875,13587000
2020-10-20,267.27642822265625,18763200
2020-10-21,278.4346008300781,28998600
2020-10-22,277.8252258300781,16720000
2020-10-23,284.4881591796875,17535200
2020-10-26,276.8162841796875,21322900
2020-10-27,282.98974609375,16287200
2020-10-28,267.3863220214844,23121800
2020-10-29,280.5323486328125,32368100
2020-10-30,262.83111572265625,47247800
2020-11-02,261.0829772949219,27165700
2020-11-03,265.018798828125,17961900
2020-11-04,287.0754089355469,35364400
2020-11-05,294.36767578125,23823600
2020-11-06,293.0990295410156,13891000
2020-11-09,278.4745178222656,25117700
2020-11-10,272.1412353515625,29067700
2020-11-11,276.1869812011719,14957000
2020-11-12,274.7884216308594,12899500
2020-11-13,276.6564636230469,10391200
2020-11-16,278.6643371582031,12970400
2020-11-17,274.7085266113281,15040300
2020-11-18,271.6817321777344,12152900
2020-11-19,272.6507263183594,12963700
2020-11-20,269.4141540527344,18114700
2020-11-23,268.1454772949219,20990800
2020-11-24,276.6264953613281,16930400
2020-11-25,275.29791259765625,12467000
2020-11-27,277.51556396484375,7808400
2020-11-30,276.67645263671875,16693300
2020-12-01,286.24627685546875,20738900
2020-12-02,287.2152404785156,17361600
2020-12-03,281.55126953125,12921700
2020-12-04,279.403564453125,10880300
2020-12-07,285.2773132324219,13007700
2020-12-08,283.099609375,10747700
2020-12-09,277.6254577636719,25189700
2020-12-10,276.8262634277344,20065100
2020-12-11,273.2600402832031,14391400
2020-12-14,273.8993835449219,16376900
2020-12-15,275.2579345703125,23979500
2020-12-16,275.3778381347656,15885000
2020-12-17,274.1890869140625,16377800
2020-12-18,276.1070251464844,26693200
2020-12-21,272.5008850097656,16553700
2020-12-22,266.8069152832031,17312900
2020-12-23,267.8258056640625,14329000
2020-12-24,267.1165771484375,6702000
2020-12-28,276.7064208984375,23299700
2020-12-29,276.48663330078125,16383000
2020-12-30,271.58184814453125,11803800
2020-12-31,272.8704833984375,12900400
2021-01-04,268.65496826171875,15106100
2021-01-05,270.68280029296875,9871600
2021-01-06,263.0309143066406,24354100
2021-01-07,268.4551696777344,15789800
2021-01-08,267.2864074707031,18528300
2021-01-11,256.5677795410156,30412300
2021-01-12,250.82386779785156,26383500
2021-01-13,251.373291015625,19528900
2021-01-14,245.37965393066406,29739400
2021-01-15,251.0935821533203,24942900
2021-01-19,260.8232727050781,28028500
2021-01-20,267.1965026855469,25199900
2021-01-21,272.5807800292969,20838700
2021-01-22,274.20904541015625,21954000
2021-01-25,277.7153625488281,19087000
2021-01-26,281.75103759765625,19373600
2021-01-27,271.8515625,35346200
2021-01-28,264.7191162109375,37758800
2021-01-29,258.0561828613281,30389500
2021-02-01,261.7322998046875,22914300
2021-02-02,266.7969055175781,17320800
2021-02-03,266.36737060546875,14223400
2021-02-04,266.2075500488281,16060000
2021-02-05,267.81585693359375,12454400
2021-02-08,266.2974548339844,13755200
2021-02-09,269.1644287109375,14613400
2021-02-10,271.58184814453125,14687200
2021-02-11,270.1034240722656,12828600
2021-02-12,270.2132873535156,9097600
2021-02-16,273.67962646484375,15417200
2021-02-17,273.2800598144531,12763200
2021-02-18,269.1044921875,15249100
2021-02-19,261.28277587890625,25622600
2021-02-22,260.0540771484375,17434900
2021-02-23,265.5782165527344,21924600
2021-02-24,264.02984619140625,15736100
2021-02-25,254.42005920410156,19053100
2021-02-26,257.3469543457031,26619500
2021-03-01,264.6292419433594,22157300
2021-03-02,258.7254943847656,15191700
2021-03-03,255.13929748535156,15513500
2021-03-04,257.366943359375,31626500
2021-03-05,263.9998779296875,26820100
2021-03-08,255.03939819335938,18391800
2021-03-09,265.4583435058594,22039700
2021-03-10,264.6192321777344,14210300
2021-03-11,273.5897216796875,21834000
2021-03-12,268.1155090332031,20600200
2021-03-15,273.4598693847656,16844800
2021-03-16,278.9839782714844,22437700
2021-03-17,283.708984375,21315000
2021-03-18,278.3246765136719,18728300
2021-03-19,289.802490234375,38930500
2021-03-22,293.2288818359375,28273100
2021-03-23,290.32196044921875,23000900
2021-03-24,281.8409729003906,18675000
2021-03-25,278.4445495605469,24505600
2021-03-26,282.72003173828125,17629200
2021-03-29,290.51177978515625,21718800
2021-03-30,287.69476318359375,17474500
2021-03-31,294.21783447265625,19498200
2021-04-01,298.34344482421875,17616000
2021-04-05,308.58258056640625,28237000
2021-04-06,305.9353942871094,17335200
2021-04-07,312.7581481933594,22855200
2021-04-08,312.688232421875,20894100
2021-04-09,312.1288146972656,15988600
2021-04-12,311.2098083496094,10881900
2021-04-13,309.43170166015625,14036900
2021-04-14,302.4990539550781,17421400
2021-04-15,307.4937438964844,14558300
2021-04-16,305.85546875,13059200
2021-04-19,301.9196472167969,14553500
2021-04-20,302.3292236328125,16796400
2021-04-21,301.1504821777344,14863500
2021-04-22,296.2057189941406,16375400
2021-04-23,300.81085205078125,17536800
2021-04-26,302.71881103515625,16172600
2021-04-27,303.2482604980469,15309300
2021-04-28,306.7745056152344,33907200
2021-04-29,329.1607666015625,56526800
2021-04-30,324.7354431152344,26332400
2021-05-03,322.23809814453125,18719500
2021-05-04,318.0225524902344,24032600
2021-05-05,314.68609619140625,15577600
2021-05-06,319.6808166503906,19012200
2021-05-07,318.7417907714844,15916700
2021-05-10,305.6457214355469,24239200
2021-05-11,306.2051086425781,18920100
2021-05-12,302.22930908203125,24645500
2021-05-13,304.93646240234375,18079200
2021-05-14,315.6051330566406,19245700
2021-05-17,315.1256408691406,15401300
2021-05-18,309.6314697265625,14522400
2021-05-19,313.25762939453125,19106200
2021-05-20,318.2723083496094,17320200
2021-05-21,315.89483642578125,13600900
2021-05-24,324.2859191894531,16445400
2021-05-25,327.4425964355469,16437000
2021-05-26,327.3127136230469,9686900
2021-05-27,332.3973083496094,20477700
2021-05-28,328.381591796875,12037400
2021-06-01,328.7811584472656,11765900
2021-06-02,328.8011169433594,11654300
2021-06-03,325.6944274902344,12610800
2021-06-04,329.9998779296875,13289400
2021-06-07,336.2232360839844,20136700
2021-06-08,333.3263244628906,14580500
2021-06-09,329.89996337890625,13727900
2021-06-10,332.1076354980469,13240200
2021-06-11,330.9089050292969,13587900
2021-06-14,336.4130554199219,12250800
2021-06-15,336.3930969238281,15795200
2021-06-16,330.72906494140625,17232200
2021-06-17,336.1533508300781,17794100
2021-06-18,329.31060791015625,23039500
2021-06-21,331.93780517578125,11337500
2021-06-22,338.670654296875,15345300
2021-06-23,340.22900390625,14817800
2021-06-24,342.8162536621094,12329100
2021-06-25,341.0081787109375,14594400
2021-06-28,355.2630615234375,29156100
2021-06-29,351.5170593261719,21417300
2021-06-30,347.3414611816406,15107500
2021-07-01,354.014404296875,17137000
2021-07-02,354.3240661621094,11521300
2021-07-06,352.4060974121094,13488500
2021-07-07,350.1184997558594,14218900
2021-07-08,345.28363037109375,14406500
2021-07-09,350.0486145019531,13018700
2021-07-12,352.78570556640625,10018600
2021-07-13,351.7168273925781,11456000
2021-07-14,347.2615661621094,13894200
2021-07-15,344.09490966796875,14781600
2021-07-16,340.79840087890625,11026100
2021-07-19,336.5928955078125,14372300
2021-07-20,341.2978820800781,11024300
2021-07-21,345.863037109375,9279700
2021-07-22,350.8177795410156,12385400
2021-07-23,369.3980712890625,33694300
2021-07-26,372.0652160644531,14925200
2021-07-27,367.420166015625,15705400
2021-07-28,372.8843688964844,29676900
2021-07-29,357.9402160644531,33413200
2021-07-30,355.92236328125,15976200
2021-08-02,351.5769958496094,13180400
2021-08-03,350.8677062988281,12406100
2021-08-04,358.53961181640625,14180600
2021-08-05,362.5852966308594,10247200
2021-08-06,363.1247253417969,8925000
2021-08-09,361.2267150878906,7798900
2021-08-10,360.74725341796875,7469900
2021-08-11,359.5784606933594,8400300
2021-08-12,362.265625,7170700
2021-08-13,362.7950744628906,7195700
2021-08-16,366.1714782714844,11222100
2021-08-17,358.0700988769531,12328700
2021-08-18,355.0732727050781,10042400
2021-08-19,354.7436218261719,12004500
2021-08-20,358.9891052246094,8697700
2021-08-23,362.96490478515625,10942000
2021-08-24,365.12261962890625,9235100
2021-08-25,367.99957275390625,9684500
2021-08-26,363.9938049316406,7888700
2021-08-27,372.23504638671875,11219100
2021-08-30,380.25653076171875,13547300
2021-08-31,378.9779052734375,12345400
2021-09-01,381.6450500488281,11567200
2021-09-02,374.8822326660156,14832900
2021-09-03,375.8612060546875,7509600
2021-09-07,381.7749328613281,10793800
2021-09-08,377.1698303222656,11067200
2021-09-09,377.599365234375,9098900
2021-09-10,378.28863525390625,11549600
2021-09-13,376.1109619140625,13026300
2021-09-14,376.13092041015625,8711600
2021-09-15,373.5237121582031,17940300
2021-09-16,372.6645812988281,11934200
2021-09-17,364.33343505859375,26299000
2021-09-20,355.322998046875,19822800
2021-09-21,357.10113525390625,11751900
2021-09-22,342.8462219238281,43692900
2021-09-23,345.59332275390625,21806300
2021-09-24,352.5859069824219,18801900
2021-09-27,353.2052307128906,15205800
2021-09-28,340.2889404296875,21710300
2021-09-29,339.2500305175781,14452200
2021-09-30,339.0303039550781,16547100
2021-10-01,342.6464538574219,14905300
2021-10-04,325.8842468261719,42885000
2021-10-05,332.6070861816406,35377900
2021-10-06,333.2864074707031,26443000
2021-10-07,328.8710632324219,28307500
2021-10-08,329.7001647949219,15946100
2021-10-11,325.1050720214844,14708200
2021-10-12,323.42681884765625,31658700
2021-10-13,324.196044921875,14761500
2021-10-14,328.1817932128906,14302200
2021-10-15,324.4158020019531,21596400
2021-10-18,334.98455810546875,21585000
2021-10-19,339.629638671875,18786300
2021-10-20,340.4188232421875,13639500
2021-10-21,341.51763916015625,16354400
2021-10-22,324.26593017578125,35224500
2021-10-25,328.34161376953125,38409000
2021-10-26,315.47528076171875,65654000
2021-10-27,311.8890686035156,29971800
2021-10-28,316.5841064453125,50806800
2021-10-29,323.22705078125,37059400
2021-11-01,329.6302795410156,31518900
2021-11-02,327.7322692871094,28353000
2021-11-03,331.2685241699219,20786500
2021-11-04,335.4940490722656,22495300
2021-11-05,340.7684326171875,26872800
2021-11-08,338.2611083984375,18342500
2021-11-09,335.0145263671875,17556700
2021-11-10,327.2927551269531,21872600
2021-11-11,327.3926086425781,12376600
2021-11-12,340.5287170410156,25414300
2021-11-15,347.1916198730469,25076600
2021-11-16,342.59649658203125,18181100
2021-11-17,340.4088134765625,13602800
2021-11-18,338.3310241699219,17487200
2021-11-19,344.93402099609375,26488500
2021-11-22,340.6485900878906,27116800
2021-11-23,336.8925476074219,17225000
2021-11-24,340.6985168457031,13566200
2021-11-26,332.7669372558594,14750700
2021-11-29,337.6717224121094,16650900
2021-11-30,324.1160888671875,25390000
2021-12-01,310.27081298828125,30329600
2021-12-02,310.06103515625,24396200
2021-12-03,306.5147705078125,27471000
2021-12-06,317.5330810546875,21758300
2021-12-07,322.4678649902344,18794000
2021-12-08,330.2096252441406,19937700
2021-12-09,329.4704284667969,16879200
2021-12-10,329.4005126953125,14528000
2021-12-13,334.1354675292969,22948700
2021-12-14,333.3862609863281,20461000
2021-12-15,341.2978820800781,24681300
2021-12-16,334.5450439453125,22635000
2021-12-17,333.43621826171875,40012600
2021-12-20,325.1050720214844,17901800
2021-12-21,333.8457946777344,16116800
2021-12-22,330.0997619628906,16764600
2021-12-23,334.8846740722656,13987700
2021-12-27,345.8130798339844,17795000
2021-12-28,345.8530578613281,16637600
2021-12-29,342.5765380859375,10747000
2021-12-30,343.9949951171875,10593300
2021-12-31,335.9934997558594,12870500
2022-01-03,338.1811828613281,14537900
2022-01-04,336.1733093261719,15998000
2022-01-05,323.826416015625,20564500
2022-01-06,332.1076354980469,27962800
2022-01-07,331.4383544921875,14722000
2022-01-10,327.7222900390625,24942400
2022-01-11,334.0155944824219,16226800
2022-01-12,332.90679931640625,14104900
2022-01-13,326.13397216796875,14797100
2022-01-14,331.5482177734375,16868500
2022-01-18,317.81280517578125,22645600
2022-01-19,319.2512512207031,20814700
2022-01-20,316.2244873046875,16925000
2022-01-21,302.84869384765625,28710700
2022-01-24,308.3827819824219,38878100
2022-01-25,299.8318786621094,25108500
2022-01-26,294.3177185058594,28348800
2022-01-27,294.3277282714844,21629900
2022-01-28,301.39019775390625,21871600
2022-01-31,312.927978515625,21579500
2022-02-01,318.6618957519531,18023800
2022-02-02,322.65765380859375,58458300
2022-02-03,237.50799560546875,188119900
2022-02-04,236.83871459960938,89342200
2022-02-07,224.671630859375,88613800
2022-02-08,219.94662475585938,94729700
2022-02-09,231.7541046142578,86563300
2022-02-10,227.82827758789062,49310400
2022-02-11,219.3173065185547,46156900
2022-02-14,217.46925354003906,38184000
2022-02-15,220.76576232910156,42685500
2022-02-16,216.31048583984375,45817500
2022-02-17,207.48985290527344,38747500
2022-02-18,205.94149780273438,37128400
2022-02-22,201.86581420898438,39852400
2022-02-23,198.23965454101562,44481400
2022-02-24,207.37997436523438,49957200
2022-02-25,210.2569122314453,37627600
2022-02-28,210.80633544921875,34239800
2022-03-01,203.27432250976562,27094900
2022-03-02,207.88941955566406,29452100
2022-03-03,202.7548828125,27263500
2022-03-04,199.84796142578125,32130900
2022-03-07,187.27130126953125,38560600
2022-03-08,190.0883026123047,37508100
2022-03-09,198.28961181640625,31894700
2022-03-10,195.00311279296875,24853000
2022-03-11,187.41114807128906,34694500
2022-03-14,186.4322052001953,31010500
2022-03-15,191.8264617919922,31721700
2022-03-16,203.4141845703125,40640300
2022-03-17,207.6197052001953,29499700
2022-03-18,216.2605438232422,52128000
2022-03-21,211.26585388183594,30142300
2022-03-22,216.4203643798828,31998800
2022-03-23,213.2337646484375,23717300
2022-03-24,219.3372802734375,31502300
2022-03-25,221.58489990234375,40039000
2022-03-28,223.35301208496094,26224100
2022-03-29,229.6163787841797,31417900
2022-03-30,227.60850524902344,25588000
2022-03-31,222.12432861328125,24192300
2022-04-01,224.6116943359375,19544800
2022-04-04,233.64210510253906,28054800
2022-04-05,231.59426879882812,29727200
2022-04-06,223.06332397460938,28995100
2022-04-07,222.7136993408203,21037200
2022-04-08,222.0943603515625,18375700
2022-04-11,216.23057556152344,20516600
2022-04-12,213.9130401611328,20128800
2022-04-13,214.76214599609375,19231800
2022-04-14,209.9572296142578,18379500
2022-04-18,210.54661560058594,16580800
2022-04-19,217.0796661376953,20089900
2022-04-20,200.20758056640625,43036500
2022-04-21,187.87066650390625,49954100
2022-04-22,183.9148712158203,36426800
2022-04-25,186.79180908203125,29281100
2022-04-26,180.75820922851562,31747400
2022-04-27,174.7645721435547,71062900
2022-04-28,205.51194763183594,100890600
2022-04-29,200.2575225830078,49193400
2022-05-02,210.90623474121094,49915300
2022-05-03,211.80526733398438,41556300
2022-05-04,223.1732177734375,41375900
2022-05-05,208.0592498779297,41129200
2022-05-06,203.5540313720703,34747200
2022-05-09,196.00204467773438,36303200
2022-05-10,197.4405059814453,34452500
2022-05-11,188.5399627685547,31153400
2022-05-12,191.0373077392578,38262200
2022-05-13,198.40948486328125,24549800
2022-05-16,199.82797241210938,27112600
2022-05-17,202.40524291992188,24872700
2022-05-18,192.0362548828125,23960000
2022-05-19,191.08724975585938,24446900
2022-05-20,193.33486938476562,31465600
2022-05-23,196.0220184326172,25059200
2022-05-24,181.08786010742188,50406300
2022-05-25,183.63516235351562,28030200
2022-05-26,191.42689514160156,23056500
2022-05-27,194.92318725585938,22562700
2022-05-31,193.4347686767578,26131100
2022-06-01,188.4400634765625,36623500
2022-06-02,198.64923095703125,31951600
2022-06-03,190.57778930664062,19465000
2022-06-06,194.0441131591797,30574200
2022-06-07,195.442626953125,18828700
2022-06-08,196.43157958984375,22267200
2022-06-09,183.8049774169922,23501600
2022-06-10,175.38392639160156,27450800
2022-06-13,164.0858917236328,31749300
2022-06-14,163.55645751953125,27244300
2022-06-15,169.17051696777344,30008300
2022-06-16,160.69949340820312,26944100
2022-06-17,163.5664520263672,31374200
2022-06-21,156.883544921875,50724900
2022-06-22,155.68482971191406,47267800
2022-06-23,158.5817413330078,40499200
2022-06-24,169.9796600341797,68736000
2022-06-27,169.31036376953125,29174600
2022-06-28,160.5096893310547,27744500
2022-06-29,163.76625061035156,28595200
2022-06-30,161.07908630371094,35250600
2022-07-01,159.86038208007812,31423900
2022-07-05,168.01173400878906,28618600
2022-07-06,169.59007263183594,23085900
2022-07-07,172.00750732421875,24083400
2022-07-08,170.6988983154297,19249200
2022-07-11,162.70736694335938,21885600
2022-07-12,163.09695434570312,16639700
2022-07-13,163.3167266845703,16555100
2022-07-14,157.8824920654297,23765200
2022-07-15,164.5254364013672,23342800
2022-07-18,167.05274963378906,23574300
2022-07-19,175.59368896484375,25933700
2022-07-20,182.89593505859375,24784300
2022-07-21,182.97586059570312,27195800
2022-07-22,169.09059143066406,42583900
2022-07-25,166.47335815429688,26166300
2022-07-26,158.98130798339844,28468400
2022-07-27,169.4002685546875,43846600
2022-07-28,160.54965209960938,73214300
2022-07-29,158.93138122558594,42065400
2022-08-01,159.76048278808594,40596700
2022-08-02,160.0202178955078,27374500
2022-08-03,168.62109375,31721900
2022-08-04,170.38922119140625,23938200
2022-08-05,166.93287658691406,25832700
2022-08-08,170.06954956054688,27299100
2022-08-09,168.35137939453125,18655100
2022-08-10,178.15097045898438,30262100
2022-08-11,177.3018798828125,24079100
2022-08-12,180.30868530273438,21274000
2022-08-15,180.69827270507812,15878700
2022-08-16,179.27978515625,21156700
2022-08-17,174.66468811035156,20118100
2022-08-18,174.47488403320312,18844500
2022-08-19,167.781982421875,26240800
2022-08-22,162.87718200683594,19499700
2022-08-23,160.93923950195312,18111800
2022-08-24,163.0869598388672,20891500
2022-08-25,168.60110473632812,15550500
2022-08-26,161.60853576660156,24023600
2022-08-29,159.0012969970703,20052700
2022-08-30,156.99343872070312,19567900
2022-08-31,162.75730895996094,40953000
2022-09-01,165.1847381591797,30145700
2022-09-02,160.15008544921875,22634200
2022-09-06,158.37196350097656,19339800
2022-09-07,160.22000122070312,16831200
2022-09-08,161.8882293701172,22530800
2022-09-09,168.97071838378906,22086800
2022-09-12,168.7809295654297,23220400
2022-09-13,152.9676971435547,44444100
2022-09-14,151.30946350097656,43064200
2022-09-15,149.39149475097656,34606300
2022-09-16,146.13494873046875,40122800
2022-09-19,147.8631134033203,22169500
2022-09-20,145.93515014648438,23217400
2022-09-21,141.9693603515625,38338600
2022-09-22,142.66864013671875,34418500
2022-09-23,140.2611846923828,31710700
2022-09-26,136.2254638671875,30497000
2022-09-27,134.25753784179688,30826500
2022-09-28,141.4599151611328,32658500
2022-09-29,136.2654266357422,38985400
2022-09-30,135.53619384765625,33166400
2022-10-03,138.4630889892578,27723100
2022-10-04,140.13131713867188,34670700
2022-10-05,138.8326873779297,27979300
2022-10-06,138.922607421875,36231100
2022-10-07,133.3085479736328,33214800
2022-10-10,133.648193359375,24024000
2022-10-11,128.40374755859375,38481400
2022-10-12,127.36486053466797,34605200
2022-10-13,130.1519012451172,34325700
2022-10-14,126.62564849853516,23559400
2022-10-17,133.89791870117188,29612200
2022-10-18,132.6592559814453,25445000
2022-10-19,133.0887908935547,30691000
2022-10-20,131.39059448242188,26356300
2022-10-21,129.8721923828125,46348600
2022-10-24,129.58251953125,63563400
2022-10-25,137.36424255371094,38433200
2022-10-26,129.6824188232422,82791500
2022-10-27,97.83619689941406,232316600
2022-10-28,99.09485626220703,95928300
2022-10-31,93.06126403808594,121361400
2022-11-01,95.0990982055664,110189600
2022-11-02,90.44403839111328,71821100
2022-11-03,88.81576538085938,60664000
2022-11-04,90.69377136230469,55638100
2022-11-07,96.61748504638672,81987300
2022-11-08,96.36775207519531,52088300
2022-11-09,101.36245727539062,107677300
2022-11-10,111.75143432617188,80671000
2022-11-11,112.90020751953125,59961700
2022-11-14,114.09893798828125,53395000
2022-11-15,116.9559097290039,50670500
2022-11-16,113.10999298095703,33287800
2022-11-17,111.33187103271484,35093800
2022-11-18,111.93124389648438,33357700
2022-11-21,109.74356079101562,24351100
2022-11-22,111.32189178466797,29029000
2022-11-23,112.12103271484375,21343100
2022-11-25,111.29192352294922,12007600
2022-11-28,108.66470336914062,23309400
2022-11-29,109.34398651123047,23899200
2022-11-30,117.97482299804688,43348600
2022-12-01,120.31234741210938,36551400
2022-12-02,123.35911560058594,39950500
2022-12-05,122.30023956298828,35474900
2022-12-06,113.9990463256836,43689200
2022-12-07,113.80924987792969,29461100
2022-12-08,115.207763671875,30619400
2022-12-09,115.77716064453125,26033400
2022-12-12,114.58841705322266,24747100
2022-12-13,120.02265930175781,44701100
2022-12-14,121.46112060546875,36922000
2022-12-15,116.02689361572266,34531000
2022-12-16,119.30342102050781,67064000
2022-12-19,114.3586654663086,29769900
2022-12-20,116.96589660644531,28742500
2022-12-21,119.63307189941406,20392800
2022-12-22,116.99586486816406,23618100
2022-12-23,117.9148941040039,17796600
2022-12-27,116.75611877441406,21392300
2022-12-28,115.4974594116211,19612500
2022-12-29,120.13253784179688,22366200
2022-12-30,120.21244812011719,19583800
2023-01-03,124.6077880859375,35528500
2023-01-04,127.2350082397461,32397100
2023-01-05,126.80545806884766,25447100
2023-01-06,129.8822021484375,27584500
2023-01-09,129.33277893066406,26649100
2023-01-10,132.8490447998047,28684400
2023-01-11,132.7491455078125,25423000
2023-01-12,136.5651092529297,30757700
2023-01-13,136.83480834960938,22423800
2023-01-17,135.21653747558594,21147600
2023-01-18,132.87901306152344,20215500
2023-01-19,136.0056915283203,28625200
2023-01-20,139.22227478027344,28688600
2023-01-23,143.11814880371094,27470100
2023-01-24,142.98828125,21970200
2023-01-25,141.3500213623047,26622000
2023-01-26,147.1438751220703,25482100
2023-01-27,151.5791778564453,35771900
2023-01-30,146.9041290283203,28040100
2023-01-31,148.81210327148438,29842100
2023-02-01,152.95770263671875,55661000
2023-02-02,188.56993103027344,150475700
2023-02-03,186.33229064941406,76809700
2023-02-06,185.86279296875,42483800
2023-02-07,191.41690063476562,47080700
2023-02-08,183.23558044433594,36139100
2023-02-09,177.73143005371094,37118800
2023-02-10,173.9654083251953,33433600
2023-02-13,179.2398223876953,31463200
2023-02-14,179.28976440429688,24034600
2023-02-15,176.97222900390625,25308900
2023-02-16,172.25723266601562,25827500
2023-02-17,172.69677734375,24171300
2023-02-21,171.89761352539062,34592600
2023-02-22,170.93862915039062,22433200
2023-02-23,171.85765075683594,20017800
2023-02-24,170.20941162109375,19791300
2023-02-27,169.3603057861328,19277000
2023-02-28,174.7545928955078,46051100
2023-03-01,173.23619079589844,30998400
2023-03-02,174.3450164794922,17352000
2023-03-03,185.05364990234375,45877700
2023-03-06,184.7040252685547,33209400
2023-03-07,184.31443786621094,36701500
2023-03-08,184.77395629882812,19432400
2023-03-09,181.4974365234375,26582800
2023-03-10,179.31973266601562,25665000
2023-03-13,180.70826721191406,24728000
2023-03-14,193.81436157226562,41642600
2023-03-15,197.5404052734375,42123600
2023-03-16,204.71278381347656,50447100
2023-03-17,195.40267944335938,50141100
2023-03-20,197.600341796875,25186300
